id|name|district_id
36948|Long Bulu|3175
36949|Mamanis|3175
36950|Linsayung|3175
36951|Lintong|3176
36952|Limpakon|3175
36953|Likos|3176
36954|Liang|3176
36955|Libang|3176
36956|Langgason|3175
36957|Lepaga|3175
36958|Lagas|3175
36959|Labuk|3175
36960|Kuyo|3175
36961|Labang|3175
36962|Kalampising|3176
36963|Kalisun|3175
36964|Jukup|3175
36965|Kabungalor|3175
36966|Kalam Buku|3175
36967|Deralon|3176
36968|Duyan|3175
36969|Dabulon (Dubulon)|3176
36970|Bulu Luan Hulu|3175
36971|Bulu Mengelom|3175
36972|Bulu Laun Hulu|3175
36973|Bulan Bulan|3176
36974|Bulu Laun Hilir|3175
36975|Batung|3175
36976|Bokok|3175
36977|Wa Yagung|3177
36978|Wa Yanud|3177
36979|Wa Laya|3177
36980|Tang Paye|3178
36981|Tang Badui|3178
36982|Sembudud|3177
36983|Pa Yalau|3178
36984|Sinar Baru|3177
36985|Pa Urud|3177
36986|Pa Urang|3178
36987|Pa Terutun|3177
36988|Pa Umung|3177
36989|Pa Upan|3178
36990|Pa Sire (Pasire)|3177
36991|Pa Sing|3178
36992|Pa Tera|3178
36993|Pa Rangeb (Parangeb)|3177
36994|Pa Raye|3177
36995|Pa Rupai|3177
36996|Pa Pirit|3177
36997|Pa Putuk|3177
36998|Pa Payak|3177
36999|Pa Pani|3177
37000|Pa Pawan|3177
37001|Pa Pala|3177
37002|Pa Nado|3177
37003|Pa Padi|3177
37004|Pa Milau|3178
37005|Pa Mulak|3177
37006|Pa Malade (Pa Melade)|3177
37007|Pa Matung|3177
37008|Pa Mering|3177
37009|Pa Lidung|3177
37010|Pa Lutut|3177
37011|Pa Kemut|3177
37012|Pa Kidang|3177
37013|Pa Inan|3177
37014|Pa Kebuan|3177
37015|Pa Kaber|3178
37016|Pa Delung|3177
37017|Pa Ibang|3178
37018|Pa Betung|3177
37019|Pa Butal|3177
37020|Pa Dalan|3178
37021|Pa Api|3177
37022|Pa Amai|3178
37023|Long Umung|3177
37024|Ma Libu|3177
37025|Long Tenem|3177
37026|Long Tugul|3177
37027|Long Rupan|3177
37028|Long Sepayang|3177
37029|Long Rian|3178
37030|Long Rungan|3178
37031|Long Pasia|3178
37032|Long Pupung|3178
37033|Long Puak|3177
37034|Long Padi|3178
37035|Long Nawang|3177
37036|Long Nuat|3177
37037|Long Matung|3177
37038|Long Mutan|3178
37039|Long Mangan|3177
37040|Long Kelupan / Klupan|3178
37041|Long Kabid|3177
37042|Long Katung|3177
37043|Long Bia Dung|3177
37044|Long Birar|3178
37045|Long Budung|3178
37046|Long Bawan|3177
37047|Long Berayang|3177
37048|Liang Lunuk|3178
37049|Liang Tuer|3177
37050|Liang Turan|3177
37051|Liang Bua|3177
37052|Liang Butan|3177
37053|Lepatar|3177
37054|Liang Alig|3177
37055|Lembudud|3177
37056|Lembada|3177
37057|Cinglat|3177
37058|Kampung Baru|3177
37059|Bungayan|3177
37060|Buduk Kubul|3177
37061|Buduk Tumu|3177
37062|Buduk Kinangan|3177
37063|Ba Sikor|3177
37064|Binuang (Ba Binuang)|3178
37065|Ba Liku|3178
37066|Tujung|3179
37067|Tulang|3179
37068|Tepian|3179
37069|Tengku Dacing|3180
37070|Tanah Merah|3180
37071|Tagul|3179
37072|Sambungan|3180
37073|Saduman|3179
37074|Sabuluan|3179
37075|Pulau Keras|3179
37076|Pelaju (Plaju)|3179
37077|Pagar|3179
37078|Manuk Bungkul|3179
37079|Pagaluyon|3179
37080|Mambulu|3179
37081|Lubok Buat|3179
37082|Lubakan|3179
37083|Liuk Bulu|3179
37084|Labuk|3179
37085|Katul|3179
37086|Binanun|3179
37087|Butas Bagu|3179
37088|Atap|3179
37089|Pulau Bunyu Timur|3181
37090|Pulau Bunyu Selatan|3181
37091|Pulau Bunyu Barat|3181
37092|Terindak|3182
37093|Turung|3182
37094|Ujang|3182
37095|Sekatak Buji|3182
37096|Tenggiling|3182
37097|Pungit|3182
37098|Sekatak Bengara|3182
37099|Pentian|3182
37100|Punan Dulau|3182
37101|Maritam|3182
37102|Paru Abang|3182
37103|Keriting|3182
37104|Liu Agu (Liagu)|3182
37105|Kelumbunan (Kelembunan)|3182
37106|Kendari|3182
37107|Kelising (Keliising)|3182
37108|Kelincawan|3182
37109|Bekiliu|3182
37110|Bunau|3182
37111|Anjar Arip (Anjararef)|3182
37112|Bambang|3182
37113|Naha Aya|3183
37114|Ambalat|3182
37115|Long Yiin/Pelaah|3184
37116|Muara Pengean|3184
37117|Long Peso|3184
37118|Long Telenjau|3183
37119|Long Tungu|3183
37120|Long Lian|3184
37121|Long Peleban|3184
37122|Long Lembu|3183
37123|Long Leju|3184
37124|Long Buang|3184
37125|Long Lasan|3184
37126|Long Bang Hulu|3183
37127|Long Bia|3184
37128|Long Bang|3183
37129|Mara Satu|3185
37130|Lepak Aru|3184
37131|Long Sam|3185
37132|Mara Hilir|3185
37133|Long Beluah|3185
37134|Long Pari|3185
37135|Tanjung Buka|3186
37136|Tanjung Palas Tengah|3187
37137|Salim Batu|3186
37138|Silva Rahayu|3186
37139|Wono Mulyo|3188
37140|Tanjung Palas Ulu/Hulu|3187
37141|Tanah Kuning|3188
37142|Tanjung Agung|3188
37143|Sajau|3188
37144|Sajau Timur|3188
37145|Ruhui Rahayu|3189
37146|Pura Sajau|3188
37147|Pimping|3189
37148|Panca Agung|3189
37149|Kelubir|3189
37150|Mangkupadi|3188
37151|Karang Agung|3189
37152|Binai|3188
37153|Ardi Mulya|3189
37154|Teras Nawang|3187
37155|Karang Anyar|3187
37156|Teras Baru|3187
37157|Tanjung Selor Timur|3190
37158|Tengkapak|3190
37159|Tanjung Selor Ilir/Hilir|3190
37160|Jelarai Selor|3190
37161|Gunung Sari|3190
37162|Gunung Seriang|3190
37163|Apung|3190
37164|Bumi Rahayu|3190
37165|Tanjung Selor Ulu/Hulu|3190
37166|Pejalin|3187
37167|Tanjung Palas Ilir/Hilir|3187
37168|Antutan|3187
37169|Gunung Putih|3187
37170|Long Sulit|3191
37171|Long Semamu|3191
37172|Long Simau|3191
37173|Long Mekatif|3191
37174|Long Pala|3191
37175|Long Berang|3191
37176|Long Kebinu|3191
37177|Tideng Pale Timur|3192
37178|Tideng Pale|3192
37179|Seputuk|3192
37180|Sepala Dalung (Sesayap Dalung)|3193
37181|Sesayap/Sepala|3193
37182|Seludau|3193
37183|Sengkong|3193
37184|Sebidai/Sebiday|3192
37185|Sedulun|3192
37186|Rian|3192
37187|Sebawang|3192
37188|Periuk|3194
37189|Mendupe/Mendopu|3194
37190|Mendelutung (Menjelutung)|3193
37191|Maning|3194
37192|Limbu Sedulun/Sidulun|3192
37193|Kujau|3194
37194|Gunawan|3192
37195|Bebatu|3193
37196|Buang Baru (Buong Baru)|3194
37197|Bebakung|3194
37198|Badan Bikis|3193
37199|Lingkas Ujung|3195
37200|Mamburungan|3195
37201|Kampung Enam|3195
37202|Kampung Empat|3195
37203|Juata Laut|3196
37204|Juata Permai|3196
37205|Juata Krikil/Kerikil|3196
37206|Pantai Amal|3195
37207|Gunung Lingkas|3195
37208|Mamburungan Timur|3195
37209|Sebengkok|3197
37210|Selumit|3197
37211|Selumit Pantai|3197
37212|Pamusian|3197
37213|Karang Rejo|3198
37214|Kampung Satu (Skip)|3197
37215|Karang Balik|3198
37216|Karang Anyar Pantai|3198
37217|Karang Harapan|3198
37218|Karang Anyar|3198
37219|Tinjul|3199
37220|Sungai Harapan|3199
37221|Sungai Raya|3199
37222|Tanjung Irat|3199
37223|Suak Buaya|3199
37224|Sungai Buluh|3199
37225|Marok Tua|3199
37226|Posek|3199
37227|Raya|3199
37228|Kuala Raya|3199
37229|Langkap|3199
37230|Bukit Belah|3199
37231|Busung Panjang|3199
37232|Jaqoh|3199
37233|Bakong|3199
37234|Teluk|3200
37235|Sekanah|3200
37236|Sungai Besar|3200
37237|Resun|3200
37238|Resun Pesisir|3200
37239|Linau|3200
37240|Pancur|3200
37241|Rantau Panjang|3200
37242|Duara|3200
37243|Limbung|3200
37244|Belungkur|3200
37245|Bukit Harapan|3200
37246|Tanjung Lipat|3201
37247|Temiang|3201
37248|Tajur Biru|3201
37249|Tanjung Kelit|3201
37250|Senayang|3201
37251|Pulau Medang|3201
37252|Rejai|3201
37253|Pulau Batang|3201
37254|Pulau Bukit|3201
37255|Pulau Duyung|3201
37256|Pasir Panjang|3201
37257|Penaah|3201
37258|Mamut|3201
37259|Mensanak|3201
37260|Benan|3201
37261|Cempa|3201
37262|Labo|3201
37263|Baran|3201
37264|Batu Belubang|3201
37265|Selayar|3202
37266|Sei/Sungai Pinang|3203
37267|Penuba|3202
37268|Penuba Timur|3202
37269|Pekaka|3203
37270|Pekajang|3204
37271|Panggak Laut|3204
37272|Pantai Harapan|3202
37273|Nerekeh|3204
37274|Panggak Darat|3204
37275|Mepar|3204
37276|Merawang|3204
37277|Musai|3204
37278|Mentuda|3204
37279|Kudung|3203
37280|Keton|3203
37281|Kelumu|3204
37282|Kerandin|3203
37283|Kelombok|3204
37284|Daik|3204
37285|Bukit Langkap|3203
37286|Sungai Lumpur|3205
37287|Tanjung Harapan|3205
37288|Sedamai|3206
37289|Pelakak|3206
37290|Persing|3206
37291|Marok Kecil|3205
37292|Lanjut|3206
37293|Kota/Kote|3206
37294|Dabo|3205
37295|Dabo Lama|3205
37296|Berindat|3206
37297|Berhala|3205
37298|Batu Karang|3205
37299|Batu Berdaun|3205
37300|Ulu Maras|3207
37301|Rewak|3208
37302|Sunggak|3208
37303|Mampok|3208
37304|Letung|3208
37305|Landak|3208
37306|Kuala Maras|3207
37307|Keramut|3208
37308|Impol|3208
37309|Genting Pulur|3207
37310|Bukit Padi|3207
37311|Batu Berapit|3208
37312|Air Biru|3208
37313|Tiangau|3209
37314|Tiangau|3210
37315|Telaga Kecil|3209
37316|Temburun|3211
37317|Telaga|3209
37318|Tarempa Selatan|3210
37319|Tarempa Barat Daya|3210
37320|Tarempa|3210
37321|Tarempa Barat|3210
37322|Nyamuk|3211
37323|Serat|3211
37324|Sri Tanjung|3210
37325|Munjan|3211
37326|Munjan|3210
37327|Mengkait|3209
37328|Linga|3209
37329|Kiabu|3209
37330|Air Putih|3211
37331|Batu Belah|3211
37332|Sebelat|3212
37333|Air Bini|3209
37334|Gunung Jambat|3212
37335|Sabang Barat|3212
37336|Air Kumpai|3212
37337|Air Putih|3212
37338|Batu Belanak|3212
37339|Teluk Sunting|3213
37340|Teluk Buton|3214
37341|Teluk Labuh|3215
37342|Teluk Siantan|3213
37343|Tebang|3216
37344|Teluk Bayur|3216
37345|Tapau|3217
37346|Tanjung Pala|3218
37347|Tanjung Kumbik Utara|3215
37348|Tanjung Batang|3215
37349|Tanjung|3219
37350|Setumuk|3215
37351|Sungai Ulu|3220
37352|Serantas|3215
37353|Sepempang|3220
37354|Seluan Barat|3214
37355|Seleman|3219
37356|Sededap|3215
37357|Selading|3215
37358|Sebadai Ulu / Hulu|3219
37359|Sabang Mawang Barat|3215
37360|Ranai Kota|3220
37361|Sabang Mawang|3215
37362|Ranai Darat|3220
37363|Putik|3216
37364|Piasan|3216
37365|Pulau Tiga|3215
37366|Piabung|3216
37367|Pengadah|3219
37368|Mubur|3216
37369|Payalaman|3216
37370|Payamaram|3216
37371|Matak|3216
37372|Liuk|3213
37373|Limau Manis|3219
37374|Langir|3216
37375|Lidi|3213
37376|Ladan|3216
37377|Kelarik Barat|3214
37378|Kelarik Utara|3214
37379|Kelanga|3219
37380|Kelarik|3214
37381|Kelarik Air Mali|3214
37382|Harapan Jaya|3217
37383|Kadur|3218
37384|Ceruk|3219
37385|Gunung Durian|3214
37386|Cemaga Selatan (Setegar)|3221
37387|Cemaga Tengah|3221
37388|Cemaga Utara (Singgang Bbulan)|3221
37389|Cemaga|3221
37390|Belakang Gunung|3214
37391|Belibak|3216
37392|Candi|3216
37393|Batu Gajah|3220
37394|Bayat|3216
37395|Bandarsyah|3220
37396|Batu Ampar|3216
37397|Air Sena|3213
37398|Air Payang|3218
37399|Air Lengit|3217
37400|Air Asuk|3213
37401|Selaut|3222
37402|Semedang|3222
37403|Sedanau Timur|3222
37404|Sedarat Baru|3222
37405|Pian Tengah|3222
37406|Sedanau|3222
37407|Gunung Putri|3222
37408|Mekar Jaya|3222
37409|Binjai|3222
37410|Batubi Jaya|3222
37411|Tanjung Setelung|3223
37412|Terayak|3224
37413|Tanjung Balau|3223
37414|Subi Besar Timur|3224
37415|Subi|3224
37416|Subi Besar|3224
37417|Serasan|3223
37418|Pulau Panjang|3224
37419|Pulau Kerdau|3224
37420|Payak (Harapan Baru)|3225
37421|Pangkalan|3223
37422|Meliah|3224
37423|Meliah Selatan|3224
37424|Kampung Hilir|3223
37425|Batu Berian|3223
37426|Jernalik|3223
37427|Arung Ayam|3225
37428|Air Ringau|3225
37429|Tanjung Kilang|3226
37430|Air Nusa|3225
37431|Tanjung Batu Kecil|3227
37432|Tanjung Hutan|3227
37433|Sungai Pasir|3228
37434|Simembang (Semembang)|3226
37435|Sei/Sungai Raya|3228
37436|Pasir Panjang|3229
37437|Sanglar|3226
37438|Pasir Benut|3228
37439|Pangke|3229
37440|Pangke Barat|3229
37441|Lubuk Puding|3227
37442|Meral Kota|3228
37443|Buru|3227
37444|Darussalam|3229
37445|Durai|3226
37446|Baran Barat|3228
37447|Baran Timur|3228
37448|Tebing|3230
37449|Teluk Uma|3230
37450|Sugie|3231
37451|Tanjung Pelanduk|3231
37452|Rawajaya|3231
37453|Selat Mie|3231
37454|Pulaumoro|3231
37455|Pongkar|3230
37456|Pauh|3231
37457|Pamak|3230
37458|Moro Timur|3231
37459|Niur Permai|3231
37460|Keban|3231
37461|Moro|3231
37462|Kapling|3230
37463|Harjosari|3230
37464|Jang (Pulau Jang)|3231
37465|Teluk Radang|3232
37466|Buluh Patah|3231
37467|Tanjung Berlian Kota (Urung)|3232
37468|Tebias|3233
37469|Tanjung Berlian Barat (Urung Barat)|3232
37470|Tanjung Batu Barat|3234
37471|Tanjung Batu Kota|3234
37472|Sungai Buluh|3235
37473|Sei/Sungai Ungar Utara|3232
37474|Sei/Sungai Ungar|3234
37475|Sei/Sungai Asam|3233
37476|Sebesi (Sei Sebesi)|3234
37477|Sawang Selatan|3236
37478|Sebele|3233
37479|Sawang|3236
37480|Sawang Laut|3236
37481|Perayun|3232
37482|Penarah|3233
37483|Ngal|3235
37484|Lebuh|3233
37485|Lubuk|3234
37486|Kundur|3236
37487|Gading Sari|3234
37488|Gemuruh|3236
37489|Degong|3233
37490|Alai|3235
37491|Batu Limau|3235
37492|Teluk Air|3237
37493|Tulang|3237
37494|Tanjung Balai|3237
37495|Tanjung Balai Kota|3237
37496|Selat Mendaun|3237
37497|Sungai Lakam Barat|3237
37498|Sungai Lakam Timur|3237
37499|Lubuk Semut|3237
37500|Parit|3237
37501|Pulau Abang|3238
37502|Sijantung|3238
37503|Karas (Pulau Karas)|3238
37504|Subang Mas|3238
37505|Galang Baru (Pulau)|3238
37506|Rempang Cate|3238
37507|Air Raja|3238
37508|Pulau Setokok|3239
37509|Sembulang (Pulau Rempang)|3238
37510|Batu Legong|3239
37511|Temoyong|3239
37512|Pulau Buluh|3239
37513|Pantai Gelam|3239
37514|Ngenang|3240
37515|Bulang Lintang|3239
37516|Batu Besar|3240
37517|Kabil|3240
37518|Sambau|3240
37519|Belian|3241
37520|Teluk Tering|3241
37521|Bengkong Indah|3242
37522|Bengkong Laut|3242
37523|Tanjung Sengkuang|3243
37524|Kampung Seraya|3243
37525|Sungai Jodoh|3243
37526|Tanjung Uma|3244
37527|Batu Merah|3243
37528|Kampung Pelita|3244
37529|Lubuk Baja Kota|3244
37530|Batu Selicin|3244
37531|Tembesi|3245
37532|Sungai Langkai|3245
37533|Sungai Lekop|3245
37534|Sungai Pelenggut/Pelunggut|3245
37535|Sagulung Kota|3245
37536|Sungai Binti|3245
37537|Buliang|3246
37540|Bukit Tempayan|3246
37542|Sungai Panas|3241
37543|Tanjung Buntung|3242
37544|Muka Kuning|3247
37545|Sukajadi|3241
37546|Taman Baloi|3241
37547|Sadai|3242
37548|Baloi Indah|3244
37549|Baloi Permai|3241
37550|Sungai Harapan|3248
37551|Tanjung Pinggir|3248
37552|Tiban Indah|3248
37553|Patam Lestari|3248
37554|Tiban Lama|3248
37555|Tiban Baru|3248
37556|Tanjung Riau|3248
37557|Kibing|3246
37558|Tanjung Uncang|3246
37559|Pulau Terong|3249
37560|Sekanak Raya|3249
37561|Tanjung Sari|3249
37562|Pecong|3249
37563|Pemping|3249
37564|Kasu|3249
37565|Pulau Pinang|3250
37566|Teluk Sekuni|3250
37567|Pengikik|3250
37568|Pulau Mentebung|3250
37569|Kukup|3250
37570|Kampung Melayu|3250
37571|Batu Lepuk|3250
37572|Kampung Hilir|3250
37573|Teluk Lobam|3251
37574|Teluk Sasah|3251
37575|Tanjung Uban Timur|3252
37576|Tanjung Uban Utara|3252
37577|Tanjung Permai|3251
37578|Tanjung Uban Kota|3252
37579|Tanjung Uban Selatan|3252
37583|Pengudang|3253
37584|Kuala Sempang|3251
37585|Lancang Kuning|3252
37586|Ekang Anculai|3253
37587|Kota Baru|3253
37588|Busung|3251
37589|Toapaya Utara|3254
37590|Berakit|3253
37591|Toapaya Asri|3254
37592|Toapaya Selatan|3254
37593|Teluk Bakau|3255
37594|Toapaya|3254
37595|Sungai Enam|3256
37596|Sungai Lekop|3256
37597|Mapur|3257
37598|Numbing|3257
37599|Mantang Besar|3258
37600|Mantang Lama|3258
37601|Malang Rapat|3255
37602|Mantang Baru|3258
37603|Kawal|3255
37604|Kijang Kota|3256
37605|Kelong|3257
37606|Gunung Lengkuas|3256
37607|Gunung Kijang|3255
37608|Dendun|3258
37609|Air Glubi/Gelubi|3257
37610|Pengujan|3259
37611|Pangkil|3259
37612|Bintan Buyu|3259
37613|Penaga|3259
37614|Tembeling|3259
37615|Tembeling Tanjung|3259
37616|Tanjung Ayun Sakti|3260
37617|Batu IX (Sembilan)|3261
37618|Sei Jang|3260
37619|Dompak|3260
37620|Melayu Kota Piring|3261
37621|Tanjung Unggat|3260
37622|Tanjung Pinang Timur|3260
37623|Kampung Bulang|3261
37624|Pinang Kencana|3261
37625|Kampung Bugis|3262
37626|Air Raja|3261
37627|Penyengat|3262
37628|Kampung Baru|3263
37629|Tanjung Pinang Barat|3263
37630|Kemboja|3263
37631|Tanjung Pinang Kota|3262
37632|Bukit Cermin|3263
37633|Senggarang|3262
37634|Way Panas|3264
37635|Wonosobo|3264
37636|Way Liwok|3264
37637|Tulung Sari|3265
37638|Tanjung Kurung|3264
37639|Sridadi|3264
37640|Sumur Tujuh|3264
37641|Sri Melati|3264
37642|Sinar Saudara|3264
37643|Soponyono|3264
37644|Sanggi Unggak|3265
37645|Simpang Bayur|3265
37646|Sinar Bangun|3265
37647|Sanggi|3265
37648|Sampang Turus|3264
37649|Raja Basa|3265
37650|Pekon Balak|3264
37651|Padang Manis|3264
37652|Padang Ratu|3264
37653|Parda Suka|3264
37654|Negeri Agung|3265
37655|Negeri Ngarip|3264
37656|Kunyayan|3264
37657|Lakaran|3264
37658|Karang Anyar|3264
37659|Kejadian|3264
37660|Kalirejo|3264
37661|Kalisari|3264
37662|Dadisari|3264
37663|Gunung Doh|3265
37664|Dadimulyo|3264
37665|Dadirejo|3264
37666|Banjarsari|3264
37667|Banyu Urip|3264
37668|Banjar Negoro|3264
37669|Banding|3265
37670|Bandar Sukabumi|3265
37671|Bandar Kejadian|3264
37672|Atar Lebar|3265
37673|Terbaya|3266
37674|Way Rilau|3267
37675|Tanjung Jati|3267
37676|Tanjung Raja|3267
37677|Tengor|3267
37678|Sukaraja|3267
37679|Tanjung Betuah|3267
37680|Suka Banjar|3267
37681|Sukapadang|3267
37682|Sawang Balak|3267
37683|Pekondoh|3267
37684|Putih Doh|3267
37685|Pampangan|3267
37686|Kutakakhang|3267
37687|Kejadianlom|3267
37688|Kubulangka|3267
37689|Kacamarga|3267
37690|Karang Buah|3267
37691|Banjar Negeri|3267
37692|Gedung (Pekon Gedung)|3267
37693|Wargo/Warga Mulyo|3268
37694|Banjar Manis|3267
37695|Tanjung Rusia Timur|3268
37696|Tanjungsari|3269
37697|Sukorejo|3268
37698|Tanjung Rusia|3268
37699|Sukanegeri (Sukanegara)|3268
37700|Sukarama (Sukamara)|3269
37701|Suka Agung Timur|3269
37702|Sukanegara (Suka Negeri)|3269
37703|Sinarpetir|3269
37704|Suka Agung Barat|3269
37705|Selapan|3268
37706|Sidodadi|3268
37707|Rantau Tijang|3268
37708|Pujodadi|3268
37709|Pematang Nebak|3269
37710|Pardasuka Selatan|3268
37711|Pardasuka Timur|3268
37712|Napal|3269
37713|Pardasuka|3268
37714|Kedaung|3268
37715|Banjar Masin|3269
37716|Gunung Terang|3269
37717|Way Harong|3270
37718|Tekad|3271
37719|Way Ilahan|3271
37720|Tanjung Rejo|3271
37721|Tanjunggunung|3271
37722|Talang Jawa|3271
37723|Tanjung Begelung|3271
37724|Talang Beringin|3271
37725|Sumber Mulyo/Mulya|3271
37726|Sindang Marga|3271
37727|Srimanganten|3271
37728|Sinar Sekampung|3270
37729|Sinar Mancak|3271
37730|Sinar Mulyo|3271
37731|Sinar Jawa|3270
37732|Pulau Panggung|3271
37733|Sidomulyo|3270
37734|Muara Dua|3271
37735|Penantian|3271
37736|Kemuning|3271
37737|Margomulyo|3270
37738|Gunung Megang|3271
37739|Gunung Meraksa|3271
37740|Karang Sari|3270
37741|Gedung Agung|3271
37742|Datar Lebuay|3270
37743|Batu Bedil|3271
37744|Air Naningan|3270
37745|Batu Bedil|3270
37746|Air Bakoman|3271
37747|Air Kubang|3270
37748|Way Manak|3272
37749|Way Piring|3272
37750|Tanjung Kemala|3272
37751|Tiuh Memon|3272
37752|Way Jaha|3272
37753|Tanjung Agung|3272
37754|Tanjung Heran|3272
37755|Talang Lebar|3272
37756|Tamansari|3272
37757|Tangkit Serdang|3272
37758|Suka Mulya|3272
37759|Sukajadi|3272
37760|Sumanda|3272
37761|Sinar Agung|3272
37762|Suka Maju|3272
37763|Pungkut|3272
37764|Rantau Tijang|3272
37765|Negeri Ratu|3272
37766|Kayuhubi|3272
37767|Gading|3272
37768|Gunung Kasih|3272
37769|Gunung Tiga|3272
37770|Binjai Wangi|3272
37771|Campang Way Handak|3272
37772|Banjar Agung Ilir|3272
37773|Banjar Agung Udik|3272
37774|Waringinsari Timur|3273
37775|Babakan|3272
37776|Waringin Sari Barat|3274
37777|Totokarto|3273
37778|Tritunggal Mulya|3273
37779|Tunggul Pawenang|3273
37780|Sukoharum|3273
37781|Sukoyoso|3274
37782|Sukoharjo III Barat|3274
37783|Sukoharjo IV|3274
37784|Sukoharjo I|3274
37785|Sukoharjo II|3274
37786|Sukoharjo III|3274
37787|Sinar Waya|3273
37788|Srikaton|3273
37789|Sinar Baru|3274
37790|Sinar Baru Timur|3274
37791|Panggung Rejo Utara|3274
37792|Siliwangi|3274
37793|Purwodadi|3273
37794|Pandan Surat|3274
37795|Panggung Rejo|3274
37796|Pandan Sari|3274
37797|Pandan Sari Selatan|3274
37798|Keputran|3274
37799|Kuta Waringin|3273
37800|Enggal Rejo|3273
37801|Bandung Baru|3273
37802|Bandung Baru Barat|3273
37803|Tegineneng|3275
37804|Adi Luwih|3273
37805|Tanjung Siom|3275
37806|Tanjungjaya|3275
37807|Pariaman|3275
37808|Pekon Ampai|3275
37809|Kuripan|3275
37810|Padang Ratu|3275
37811|Ketapang|3275
37812|Kuripan|3266
37813|Banjar Agung|3275
37814|Badak|3275
37815|Baros|3266
37816|Antarbrak (Antarberak)|3275
37817|Sumber Agung|3276
37818|Sumber Sari|3276
37819|Margasari|3276
37820|Sukapura|3276
37821|Mandalasari|3276
37822|Margajasa|3276
37823|Bandar Agung|3276
37824|Kedaung|3276
37825|Kuala Sekampung|3276
37826|Bakti Rasa|3276
37827|Tridarmayoga|3277
37828|Wai Sidomukti|3277
37829|Sumbernadi|3277
37830|Sumur|3277
37831|Taman Sari|3277
37832|Sidoasih|3277
37833|Sri Pendowo|3277
37834|Ruguk|3277
37835|Sido Luhur|3277
37836|Pematang Pasir|3277
37837|Lembung Nala|3277
37838|Legundi|3277
37839|Ketapang|3277
37840|Berundung|3277
37841|Karang Sari|3277
37842|Kemukus|3277
37843|Bangun Rejo|3277
37844|Tanjung Jaya|3278
37845|Tanjung Sari|3278
37846|Sukabakti|3278
37847|Sukaraja|3278
37848|Rejo Mulyo|3278
37849|Suka Mulya|3278
37850|Pematang Baru|3278
37851|Pulau Jaya|3278
37852|Pulau Tengah|3278
37853|Palas Jaya|3278
37854|Palas Pasemah|3278
37855|Mekar Mulya|3278
37856|Palas Aji|3278
37857|Bumi Restu|3278
37858|Kalirejo|3278
37859|Bumi Asih|3278
37860|Bumi Asri|3278
37861|Bumi Daya|3278
37862|Bandan Hurip|3278
37863|Bangunan|3278
37864|Way Kalam|3279
37865|Bali Agung|3278
37866|Totoharjo|3280
37867|Tetaan|3279
37868|Taman Baru|3279
37869|Tanjung Heran|3279
37870|Semanak|3280
37871|Sukabaru|3279
37872|Sukajaya|3279
37873|Rawi|3279
37874|Ruang Tengah|3279
37875|Pasuruan|3279
37876|Pisang|3279
37877|Kuripan|3279
37878|Padan|3279
37879|Panengahan|3279
37880|Klaten|3279
37881|Kelawi|3280
37882|Kelau|3279
37883|Kampungbaru|3279
37884|Kekiling|3279
37885|Hatta (Hata)|3280
37886|Gedungharta|3279
37887|Gandri|3279
37888|Gayam|3279
37889|Banjarmasin|3279
37890|Belambangan|3279
37891|Bakauheni|3280
37892|Waymuli|3281
37893|Tejang Pulau Sebesi|3281
37894|Wai Muli Timur|3281
37895|Tanjung Gading|3281
37896|Sukaraja|3281
37897|Kota Guring|3281
37898|Kunyir|3281
37899|Rajabasa|3281
37900|Hargo Pancoran|3281
37901|Kerinjing|3281
37902|Canti|3281
37903|Cugung|3281
37904|Betung|3281
37905|Canggung|3281
37906|Banding|3281
37907|Batu Balak|3281
37908|Tengkujuh|3282
37909|Wai Lubuk|3282
37910|Wayurang|3282
37911|Taman Agung|3282
37912|Sukaratu|3282
37913|Sumurkumbang|3282
37914|Tajimalela|3282
37915|Pematang|3282
37916|Suka Tani|3282
37917|Palembapang|3282
37918|Pauh Tanjung Iman|3282
37919|Munjuk Sempurna|3282
37920|Negeri Pandan|3282
37921|Marga Catur|3282
37922|Merak Belantung|3282
37923|Kesugihan|3282
37924|Maja|3282
37925|Kalianda|3282
37926|Kecapi|3282
37927|Kedaton|3282
37928|Hara Banjar Manis|3282
37929|Jondong|3282
37930|Canggu|3282
37931|Gunung Terang|3282
37932|Bulok|3282
37933|Bumi Agung|3282
37934|Buah Berak|3282
37935|Babulang|3282
37936|Sukajaya|3283
37937|Agom|3282
37938|Sri Mulyo|3283
37939|Gedung Sari|3283
37940|Karang Jawa|3283
37941|Gedung Ratu|3283
37942|Bandar Putih Tua|3283
37943|Umbul Limus|3284
37944|Tajur|3284
37945|Sukarame|3285
37946|Sukamaju|3285
37947|Suka Jaya Punduh|3284
37948|Suka Jaya Pidada|3285
37949|Rusaba|3285
37950|Pulau Pahawang|3284
37951|Pulau Legundi|3285
37952|Penyandingan|3284
37953|Pagar Jaya|3285
37954|Pekon Ampai|3284
37955|Maja|3284
37956|Kunyaian|3284
37957|Kota Jawa|3285
37958|Kekatang|3284
37959|Kampung Baru|3284
37960|Bawang|3285
37961|Banding Agung|3285
37962|Batu Raja|3285
37963|Trans Tanjungan|3286
37964|Tarahan|3286
37965|Tanjungratu|3286
37966|Tanjungan|3286
37967|Tanjungagung|3286
37968|Sumberagung|3287
37969|Talang Way Sulan|3287
37970|Sukamaju|3287
37971|Sukajaya|3286
37972|Sidomekar|3286
