id|name|city_id
2476|Kalitidu|137
2477|Bojonegoro|137
2478|Jogoroto|138
2479|Kesamben|138
2480|Sumobito|138
2481|Mojoagung|138
2482|Peterongan|138
2483|Wonosalam|138
2484|Mojowarno|138
2485|Bareng|138
2486|Ngoro|138
2487|Diwek|138
2488|Gudo|138
2489|Bandar Kedung Mulyo|138
2490|Perak|138
2491|Megaluh|138
2492|Plandaan|138
2493|Kabuh|138
2494|Kudu|138
2495|Ngusikan|138
2496|Ploso|138
2497|Tembelang|138
2498|Jombang|138
2499|Ngoro|139
2500|Pungging|139
2501|Kutorejo|139
2502|Mojosari|139
2503|Bangsal|139
2504|Trawas|139
2505|Pacet|139
2506|Jatirejo|139
2507|Gondang|139
2508|Dlanggu|139
2509|Mojoanyar|139
2510|Puri|139
2511|Trowulan|139
2512|Sooko|139
2513|Dawar Blandong|139
2514|Kemlagi|139
2515|Jetis|139
2516|Gedeg|139
2517|Prajurit Kulon|492
2518|Magersari|492
2519|Jabon|140
2520|Krembung|140
2521|Porong|140
2522|Tulangan|140
2523|Tanggulangin|140
2524|Candi|140
2525|Tarik|140
2526|Prambon|140
2527|Balongbendo|140
2528|Krian|140
2529|Wonoayu|140
2530|Sukodono|140
2531|Taman|140
2532|Waru|140
2533|Gedangan|140
2534|Sedati|140
2535|Buduran|140
2536|Sidoarjo|140
2537|Tambak|141
2538|Sangkapura|141
2539|Driyorejo|141
2540|Wringin Anom|141
2541|Kedamean|141
2542|Menganti|141
2543|Balong Panggang|141
2544|Benjeng|141
2545|Cerme|141
2546|Duduk Sampeyan|141
2547|Panceng|141
2548|Dukun|141
2549|Ujung Pangkah|141
2550|Sidayu|141
2551|Bungah|141
2552|Manyar|141
2553|Kebomas|141
2554|Gresik|141
2555|Tenggilis Mejoyo|142
2556|Rungkut|142
2557|Gununganyar|142
2558|Gubeng|142
2559|Sukomanunggal|142
2560|Genteng|142
2561|Tegalsari|142
2562|Sawahan|142
2563|Wonokromo|142
2564|Wonocolo|142
2565|Gayungan|142
2566|Jambangan|142
2567|Wiyung|142
2568|Dukuh Pakis|142
2569|Karangpilang|142
2570|Sambikerep|142
2571|Lakar Santri|142
2572|Benowo|142
2573|Pakal|142
2574|Tandes|142
2575|Asemrowo|142
2576|Krembangan|142
2577|Bubutan|142
2578|Pabean Cantikan|142
2579|Semampir|142
2580|Simokerto|142
2581|Tambaksari|142
2582|Kenjeran|142
2583|Bulak|142
2584|Sukolilo|142
2585|Mulyorejo|142
2586|Menukung|143
2587|Ella Hilir|143
2588|Sokan|143
2589|Tanah Pinoh Barat|143
2590|Tanah Pinoh|143
2591|Sayan|143
2592|Pinoh Utara|143
2593|Nanga Pinoh|143
2594|Pinoh Selatan|143
2595|Belimbing|143
2596|Belimbing Hulu|143
2597|Belitang|144
2598|Belitang Hulu|144
2599|Belitang Hilir|144
2600|Nanga Mahap|144
2601|Nanga Taman|144
2602|Sekadau Hulu|144
2603|Sekadau Hilir|144
2604|Sajingan Besar|145
2605|Paloh|145
2606|Teluk Keramat|145
2607|Tekarang|145
2608|Tangaran|145
2609|Sejangkung|145
2610|Sambas|145
2611|Sebawi|145
2612|Sajad|145
2613|Tebas|145
2614|Jawai|145
2615|Galing|145
2616|Semparuk|145
2617|Salatiga|145
2618|Pemangkat|145
2619|Selakau|145
2620|Selakau Timur|145
2621|Subah|145
2622|Kuala Behe|146
2623|Meranti|146
2624|Air Besar|146
2625|Banyuke Hulu|146
2626|Menyuke|146
2627|Mempawah Hulu|146
2628|Sompak|146
2629|Menjalin|146
2630|Sebangki|146
2631|Jelimpo|146
2632|Ngabang|146
2633|Sengah Temila|146
2634|Mandor|146
2635|Siding|147
2636|Jagoi Babang|147
2637|Seluas|147
2638|Sanggau Ledo|147
2639|Lumar|147
2640|Ledo|147
2641|Suti Semarang|147
2642|Lembah Bawang|147
2643|Samalantan|147
2644|Sungai Raya Kepulauan|147
2645|Sungai Raya|147
2646|Capkala|147
2647|Tujuh Belas|147
2648|Singkawang Timur|148
2649|Teriak|147
2650|Bengkayang|147
2651|Sungai Betung|147
2652|Monterado|147
2653|Singkawang Selatan|148
2654|Jawai Selatan|145
2655|Singkawang Utara|148
2656|Singkawang Barat|148
2657|Singkawang Tengah|148
2658|Mempawah Hilir|149
2659|Mempawah Timur|149
2660|Jelai Hulu|150
2661|Pemahan|150
2662|Tumbang Titi|150
2663|Sungai Melayu Rayak|150
2664|Nanga Tayap|150
2665|Sungai Laur|150
2666|Hulu Sungai|150
2667|Sandai|150
2668|Manis Mata|150
2669|Singkup|150
2670|Air Upas|150
2671|Marau|150
2672|Kendawangan|150
2673|Seponti|151
2674|Teluk Batang|151
2675|Pulau Maya (Pulau Maya Karimata)|151
2676|Kepulauan Karimata|151
2677|Simpang Hulu|150
2678|Simpang Dua|150
2679|Simpang Hilir|151
2680|Sukadana|151
2681|Matan Hilir Selatan|150
2682|Benua Kayong|150
2683|Muara Pawan|150
2684|Matan Hilir Utara|150
2685|Delta Pawan|150
2686|Suhaid|152
2687|Silat Hulu|152
2688|Silat Hilir|152
2689|Seberuang|152
2690|Semitau|152
2691|Puring Kencana|152
2692|Empanang|152
2693|Badau|152
2694|Batang Lupar|152
2695|Selimbau|152
2696|Hulu Gurung|152
2697|Jongkong (Jengkong)|152
2698|Bunut Hulu|152
2699|Bunut Hilir|152
2700|Pengkadan (Batu Datu)|152
2701|Boyan Tanjung|152
2702|Mentebah|152
2703|Kalis|152
2704|Embaloh Hulu|152
2705|Embaloh Hilir|152
2706|Bika|152
2707|Putussibau Selatan|152
2708|Putussibau Utara|152
2709|Kayan Hulu|153
2710|Kayan Hilir|153
2711|Dedai|153
2712|Ambalau|153
2713|Serawai (Nanga Serawai)|153
2714|Binjai Hulu|153
2715|Sepauk|153
2716|Tempunak|153
2717|Kelam Permai|153
2718|Sungai Tebelian|153
2719|Ketungau Hulu|153
2720|Ketungau Tengah|153
2721|Ketungau Hilir|153
2722|Sintang|153
2723|Jangkang|154
2724|Mukok|154
2725|Toba|154
2726|Meliau|154
2727|Tayan Hilir|154
2728|Balai|154
2729|Tayan Hulu|154
2730|Parindu|154
2731|Entikong|154
2732|Sekayam|154
2733|Beduai (Beduwai)|154
2734|Noyan|154
2735|Kembayan|154
2736|Bonti|154
2737|Kapuas (Sanggau Kapuas)|154
2738|Sei/Sungai Ambawang|155
2739|Terentang|155
2740|Sei/Sungai Raya|155
2741|Batu Ampar|155
2742|Kubu|155
2743|Teluk/Telok Pakedai|155
2744|Rasau Jaya|155
2745|Sei/Sungai Kakap|155
2746|Sei/Sungai Kunyit|149
2747|Toho|149
2748|Sadaniang|149
2749|Kuala Mandor-B|155
2750|Sei/Sungai Pinyuh|149
2751|Anjongan|149
2752|Siantan|149
2753|Segedong|149
2754|Pontianak Utara|501
2755|Pontianak Timur|501
2756|Pontianak Tenggara|501
2757|Pontianak Selatan|501
2758|Pontianak Kota|501
2759|Pontianak Barat|501
2760|Satui|156
2761|Angsana|156
2762|Sungai Loban|156
2763|Kuranji|156
2764|Kusan Hilir|156
2765|Batulicin|156
2766|Kusan Hulu|156
2767|Simpang Empat|156
2768|Mantewe|156
2769|Karang Bintang|156
2770|Pulau Sembilan|157
2771|Pamukan Utara|157
2772|Pamukan Barat|157
2773|Pamukan Selatan|157
2774|Sungai Durian|157
2775|Banua Lawas|158
2776|Kelumpang Barat|157
2777|Sampanahan|157
2778|Kelumpang Utara|157
2779|Kelumpang Tengah|157
2780|Hampang|157
2781|Kelumpang Hulu|157
2782|Kelumpang Hilir|157
2783|Kelumpang Selatan|157
2784|Pulau Laut Tengah|157
2785|Pulau Sebuku|157
2786|Pulau Laut Selatan|157
2787|Pulau Laut Kepulauan|157
2788|Pulau Laut Barat|157
2789|Pulau Laut Tanjung Selayar|157
2790|Pulau Laut Timur|157
2791|Pulau Laut Utara|157
2792|Halong|159
2793|Juai|159
2794|Awayan|159
2795|Tebing Tinggi|159
2796|Batu Mandi|159
2797|Paringin Selatan|159
2798|Paringin|159
2799|Lampihong|159
2800|Upau|158
2801|Jaro|158
2802|Muara Uya|158
2803|Bintang Ara|158
2804|Haruai|158
2805|Murung Pudak|158
2806|Tanta|158
2807|Muara Harus|158
2808|Pugaan|158
2809|Kelua (Klua)|158
2810|Tanjung|158
2811|Haur Gading|160
2812|Amuntai Utara|160
2813|Sungai Pandan|160
2814|Sungai Tabukan|160
2815|Babirik|160
2816|Danau Panggang|160
2817|Paminggir|160
2818|Amuntai Selatan|160
2819|Amuntai Tengah|160
2820|Banjang|160
2821|Batang Alai Utara|161
2822|Limpasu|161
2823|Batang Alai Timur|161
2824|Batang Alai Selatan|161
2825|Hantakan|161
2826|Batu Benawa|161
2827|Haruyan|161
2828|Labuan Amas Utara|161
2829|Labuan Amas Selatan|161
2830|Pandawan|161
2831|Barabai|161
2832|Telaga Langsat|162
2833|Angkinang|162
2834|Loksado|162
2835|Padang Batung|162
2836|Sungai Raya|162
2837|Kalumpang (Kelumpang)|162
2838|Simpur|162
2839|Daha Utara|162
2840|Daha Selatan|162
2841|Daha Barat|162
2842|Kandangan|162
2843|Martapura Kota|163
2844|Piani|164
2845|Salam Babaris|164
2846|Hatungun|164
2847|Binuang|164
2848|Tapin Selatan|164
2849|Candi Laras Utara|164
2850|Candi Laras Selatan|164
2851|Tapin Tengah|164
2852|Lokpaikat|164
2853|Bungur|164
2854|Bakarangan|164
2855|Tapin Utara|164
2856|Kintap|165
2857|Batu Ampar|165
2858|Jorong|165
2859|Panyipatan|165
2860|Takisung|165
2861|Tambang Ulang|165
2862|Kurau|165
2863|Bumi Makmur|165
2864|Bati-Bati|165
2865|Pelaihari|165
2866|Bajuin|165
2867|Cempaka|166
2868|Landasan Ulin|166
2869|Liang Anggang|166
2870|Banjar Baru Utara|166
2871|Banjar Baru Selatan|166
2872|Sei/Sungai Pinang|163
2873|Peramasan|163
2874|Sambung Makmur|163
2875|Pengaron|163
2876|Simpang Empat|163
2877|Telaga Bauntung|163
2878|Mataraman|163
2879|Aranio|163
2880|Astambul|163
2881|Karang Intan|163
2882|Aluh-Aluh|163
2883|Beruntung Baru|163
2884|Tatah Makmur|163
2885|Kertak Hanyar|163
2886|Sei/Sungai Tabuk|163
2887|Gambut|163
2888|Martapura Barat|163
2889|Martapura Timur|163
2890|Alalak|167
2891|Mandastana|167
2892|Jejangkit|167
2893|Cerbon|167
2894|Mekar Sari|167
2895|Tabunganen|167
2896|Tamban|167
2897|Anjir Pasar|167
2898|Anjir Muara|167
2899|Belawang|167
2900|Wanaraya|167
2901|Barambai|167
2902|Rantau Badauh|167
2903|Tabukan|167
2904|Kuripan|167
2905|Bakumpai|167
2906|Marabahan|167
2907|Banjarmasin Selatan|168
2908|Banjarmasin Barat|168
2909|Banjarmasin Tengah|168
2910|Banjarmasin Timur|168
2911|Banjarmasin Utara|168
2912|Sebangau Kuala|169
2913|Maliku|169
2914|Kahayan Kuala|169
2915|Pandih Batu|169
2916|Banama Tingang|169
2917|Kahayan Tengah|169
2918|Kahayan Hilir|169
2919|Jabiren Raya|169
2920|Delang|170
2921|Batangkawa|170
2922|Lamandau|170
2923|Belantikan Raya|170
2924|Bulik|170
2925|Mandau Talawang|171
2926|Kapuas Hulu|171
2927|Mihing Raya|172
2928|Sepang (Sepang Simin)|172
2929|Manuhing|172
2930|Manuhing Raya|172
2931|Rungan Barat|172
2932|Rungan Hulu|172
2933|Rungan|172
2934|Kahayan Hulu Utara|172
2935|Miri Manasa|172
2936|Damang Batu|172
2937|Tewah|172
2938|Kurun|172
2939|Mendawai|173
2940|Katingan Kuala|173
2941|Kamipang|173
2942|Tasik Payawan|173
2943|Katingan Hulu|173
2944|Bukit Raya|173
2945|Marikit|173
2946|Sanaman Mantikei (Senamang Mantikei)|173
2947|Petak Malai|173
2948|Katingan Tengah|173
2949|Pulau Malan|173
2950|Tewang Sanggalang Garing (Sangalang)|173
2951|Katingan Hilir|173
2952|Teluk Sampit|174
2953|Mentaya Hilir Selatan|174
2954|Pulau Hanaut|174
2955|Mentaya Hilir Utara|174
2956|Bukit Santuei|174
2957|Mentaya Hulu|174
2958|Telaga Antang|174
2959|Tualan Hulu|174
2960|Parenggean|174
2961|Cempaga Hulu|174
2962|Cempaga|174
2963|Telawang|174
2964|Kota Besi|174
2965|Antang Kalang|174
2966|Mentawa Baru (Ketapang)|174
2967|Seranau|174
2968|Baamang|174
2969|Seruyan Hulu|175
2970|Suling Tambun|175
2971|Batu Ampar|175
2972|Seruyan Tengah|175
2973|Danau Seluluk|175
2974|Hanau|175
2975|Danau Sembuluh|175
2976|Seruyan Raya|175
2977|Seruyan Hilir|175
2978|Seruyan Hilir Timur|175
2979|Pangkalan Lada|176
2980|Pangkalan Banteng|176
2981|Kumai|176
2982|Permata Kecubung|177
2983|Balai Riam|177
2984|Sukamara|177
2985|Pantai Lunci|177
2986|Jelai|177
2987|Sematu Jaya|170
2988|Menthobi Raya|170
2989|Bulik Timur|170
2990|Kotawaringin Lama|176
2991|Arut Utara|176
2992|Arut Selatan|176
2993|Laung Tuhup|178
2994|Barito Tuhup Raya|178
2995|Uut Murung|178
2996|Seribu Riam|178
2997|Sumber Barito|178
2998|Sungai Babuat|178
2999|Permata Intan|178
3000|Tanah Siang|178
3001|Tanah Siang Selatan|178
3002|Murung|178
3003|Teweh Timur|179
3004|Teweh Baru|179
3005|Gunung Purei|179
3006|Gunung Timang|179
3007|Montallat (Montalat)|179
3008|Lahei Barat|179
3009|Lahei|179
3010|Teweh Selatan|179
3011|Teweh Tengah|179
3012|Jenamas|180
3013|Dusun Hilir|180
3014|Karau Kuala|180
3015|Gunung Bintang Awai|180
3016|Dusun Utara|180
3017|Dusun Selatan|180
3018|Awang|181
3019|Patangkep Tutui|181
3020|Benua Lima|181
3021|Pematang Karau|181
3022|Karusen Janang|181
3023|Raren Batuah|181
3024|Paku|181
3025|Dusun Tengah|181
3026|Dusun Timur|181
3027|Paju Epat|181
3028|Dadahup|171
3029|Kapuas Murung|171
3030|Pulau Petak|171
3031|Tamban Catur|171
3032|Kapuas Kuala|171
3033|Kapuas Timur|171
3034|Basarang|171
3035|Pasak Talawang|171
3036|Kapuas Tengah|171
3037|Timpah|171
3038|Mantangai|171
3039|Kapuas Barat|171
3040|Kapuas Hilir|171
3041|Bataguh|171
3042|Selat|171
3043|Rakumpit|182
3044|Bukit Batu|182
3045|Jekan Raya|182
3046|Sebangau|182
3047|Pahandut|182
3048|Derawan (Pulau Derawan)|183
3049|Maratua|183
3050|Biduk-Biduk|183
3051|Batu Putih|183
3052|Talisayan|183
3053|Tabalar|183
3054|Biatan|183
3055|Sambaliung|183
3056|Kelay|183
3057|Segah|183
3058|Gunung Tabur|183
3059|Teluk Bayur|183
3060|Tanjung Redeb|183
3061|Samarinda Ulu|184
3062|Babulu|185
3063|Waru|185
3064|Long Kali|186
3065|Long Ikis|186
3066|Kuaro|186
3067|Pasir Belengkong|186
3068|Tanjung Harapan|186
3069|Batu Engau|186
3070|Muara Komam|186
3071|Muara Samu|186
3072|Batu Sopang|186
3073|Tanah Grogot|186
3074|Sepaku|185
3075|Penajam|185
3076|Balikpapan Utara|187
3077|Balikpapan Barat|187
3078|Anggana|188
3079|Balikpapan Tengah|187
3080|Balikpapan Timur|187
3081|Balikpapan Selatan|187
3082|Balikpapan Kota|187
3083|Long Hubung|502
3084|Laham|502
3085|Bentian Besar|189
3086|Damai|189
3087|Nyuatan|189
3088|Barong Tongkok|189
3089|Muara Lawa|189
3090|Muara Pahu|189
3091|Siluq Ngurai|189
3092|Manor Bulatin (Mook Manaar Bulatn)|189
3093|Jempang|189
3094|Bongan|189
3095|Long Apari|502
3096|Long Pahangai|502
3097|Long Bagun|502
3098|Tering|189
3099|Long Iram|189
3100|Sekolaq Darat|189
3101|Melak|189
3102|Penyinggahan|189
3103|Sandaran|190
3104|Sangkulirang|190
3105|Karangan|190
3106|Sangatta Selatan|190
3107|Rantau Pulung|190
3108|Teluk Pandan|190
3109|Sangatta Utara|190
3110|Long Mesangat (Mesengat)|190
3111|Muara Ancalong|190
3112|Muara Wahau|190
3113|Batu Ampar|190
3114|Muara Bengkal|190
3115|Kaubun|190
3116|Bengalon|190
3117|Kaliorang|190
3118|Linggang Bigung|189
3119|Tenggarong Seberang|188
3120|Loa Kulu|188
3121|Kenohan|188
3122|Muara Muntai|188
3123|Kota Bangun|188
3124|Muara Wis|188
3125|Tabang|188
3126|Kembang Janggut|188
3127|Busang|190
3128|Kongbeng|190
3129|Telen|190
3130|Muara Kaman|188
3131|Sebulu|188
3132|Tenggarong|188
3133|Loa Janan|188
3134|Marang Kayu|188
3135|Bontang Barat|191
3136|Muara Badak|188
3137|Bontang Selatan|191
3138|Bontang Utara|191
3139|Samboja (Semboja)|188
3140|Muara Jawa|188
3141|Sanga-Sanga|188
3142|Palaran|184
3143|Samarinda Seberang|184
3144|Loa Janan Ilir|184
3145|Sungai Kunjang|184
3146|Samarinda Kota|184
3147|Sungai Pinang|184
3148|Samarinda Utara|184
3149|Samarinda Ilir|184
3150|Sambutan|184
3151|Kayan Selatan|192
3152|Sungai Boh|192
3153|Kayan Hulu|192
3154|Kayan Hilir|192
3155|Bahau Hulu|192
3156|Pujungan|192
3157|Mentarang|192
3158|Sungai Tubu|192
3159|Malinau Barat|192
3160|Malinau Selatan Hulu|192
3161|Malinau Kota|192
3162|Malinau Selatan Hilir|192
3163|Malinau Utara|192
3164|Malinau Selatan|192
3165|Sebatik|193
3166|Sebatik Timur|193
3167|Sebatik Barat|193
3168|Sebatik Utara|193
3169|Sebatik Tengah|193
3170|Tulin Onsoi|193
3171|Sebuku|193
3172|Nunukan Selatan|193
3173|Sei Menggaris|193
3174|Nunukan|193
3175|Lumbis Ogong|193
3176|Lumbis|193
3177|Krayan|193
3178|Krayan Selatan|193
3179|Sembakung|193
3180|Tana Lia (Tanah Lia)|194
3181|Pulau Bunyu|195
3182|Sekatak|195
3183|Peso Hilir/Ilir|195
3184|Peso|195
3185|Tanjung Palas Barat|195
3186|Tanjung Palas Tengah|195
3187|Tanjung Palas|195
3188|Tanjung Palas Timur|195
3189|Tanjung Palas Utara|195
3190|Tanjung Selor|195
3191|Mentarang Hulu|192
3192|Sesayap|194
3193|Sesayap Hilir|194
3194|Betayau|194
3195|Tarakan Timur|196
3196|Tarakan Utara|196
3197|Tarakan Tengah|196
3198|Tarakan Barat|196
3199|Singkep Barat|197
3200|Lingga Utara|197
3201|Senayang|197
3202|Selayar|197
3203|Lingga Timur|197
3204|Lingga|197
3205|Singkep|197
3206|Singkep Pesisir|197
3207|Jemaja Timur|198
3208|Jemaja|198
3209|Siantan Selatan|198
3210|Siantan|198
3211|Siantan Timur|198
3212|Midai|199
3213|Siantan Tengah|198
3214|Bunguran Utara|199
3215|Pulau Tiga|199
3216|Palmatak|198
3217|Bunguran Tengah|199
3218|Pulau Laut|199
3219|Bunguran Timur Laut|199
3220|Bunguran Timur|199
3221|Bunguran Selatan|199
3222|Bunguran Barat|199
3223|Serasan|199
3224|Subi|199
3225|Serasan Timur|199
3226|Durai|200
3227|Buru|200
3228|Meral|200
3229|Meral Barat|200
3230|Tebing|200
3231|Moro|200
3232|Kundur Utara|200
3233|Belat|200
3234|Kundur|200
3235|Ungar|200
3236|Kundur Barat|200
3237|Karimun|200
3238|Galang|201
3239|Bulang|201
3240|Nongsa|201
3241|Batam Kota|201
3242|Bengkong|201
3243|Batu Ampar|201
3244|Lubuk Baja|201
3245|Sagulung|201
3246|Batu Aji|201
3247|Sei/Sungai Beduk|201
3248|Sekupang|201
3249|Belakang Padang|201
3250|Tambelan|202
3251|Seri/Sri Kuala Lobam|202
3252|Bintan Utara|202
3253|Teluk Sebong|202
3254|Toapaya|202
3255|Gunung Kijang|202
3256|Bintan Timur|202
3257|Bintan Pesisir|202
3258|Mantang|202
3259|Teluk Bintan|202
3260|Bukit Bestari|203
3261|Tanjung Pinang Timur|203
3262|Tanjung Pinang Kota|203
3263|Tanjung Pinang Barat|203
3264|Wonosobo|204
3265|Bandar Negeri Semuong|204
3266|Kota Agung (Kota Agung Pusat)|204
3267|Cukuh Balak|204
3268|Pardasuka|205
3269|Bulok|204
3270|Air Naningan|204
3271|Pulau Panggung|204
3272|Pugung|204
3273|Adi Luwih|205
3274|Sukoharjo|205
3275|Limau|204
3276|Sragi|206
3277|Ketapang|206
3278|Palas|206
3279|Penengahan|206
3280|Bakauheni|206
3281|Rajabasa|206
3282|Kalianda|206
3283|Anak Ratu Aji|207
3284|Marga Punduh|208
3285|Punduh Pidada (Pedada)|208
3286|Katibung|206
3287|Way Sulan|206
3288|Padang Cermin|208
3289|Ulubelu|204
3290|Semaka|204
3291|Kota Agung Barat|204
3292|Kota Agung Timur|204
3293|Pematang Sawa|204
3294|Gunung Alip|204
3295|Kelumbayan|204
3296|Kelumbayan Barat|204
3297|Gisting|204
3298|Talang Padang|204
3299|Pagelaran|205
3300|Pagelaran Utara|205
3301|Ambarawa|205
3302|Sumberejo|204
3303|Banyumas|205
3304|Pringsewu|205
3305|Gading Rejo|205
3306|Kedondong|208
3307|Way Khilau|208
3308|Way Lima|208
3309|Gedong Tataan (Gedung Tataan)|208
3310|Jati Agung|206
3311|Tegineneng|208
3312|Natar|206
3313|Tanjung Sari|206
3314|Tanjung Bintang|206
3315|Merbau Mataram|206
3316|Candipuro|206
3317|Negeri Katon|208
3318|Sidomulyo|206
3319|Way Panji|206
3320|Panjang|209
3321|Sukabumi|209
3322|Telukbetung Barat|209
3323|Telukbetung Timur|209
3324|Telukbetung Selatan|209
3325|Bumi Waras|209
3326|Telukbetung Utara|209
3327|Way Pangubuan (Pengubuan)|207
3328|Enggal|209
3329|Kemiling|209
3330|Tanjung Karang Barat|209
3331|Langkapura|209
3332|Labuhan Ratu|209
3333|Kedaton|209
3334|Rajabasa|209
3335|Tanjung Senang|209
3336|Way Halim|209
3337|Kedamaian|209
3338|Sukarame|209
3339|Tanjung Karang Timur|209
3340|Tanjung Karang Pusat|209
3341|Sekincau|210
3342|Pagar Dewa|210
3343|Way Tenong|210
3344|Bengkunat Belimbing|211
3345|Ngambur|211
3346|Bengkunat|211
3347|Lemong|211
3348|Suoh|210
3349|Bandar Negeri Suoh|210
3350|Batu Brak|210
3351|Lumbok Seminung|210
3352|Sukau|210
3353|Karya Penggawa|211
3354|Pesisir Utara|211
3355|Air Hitam|210
3356|Pulau Pisang|211
3357|Pesisir Selatan|211
3358|Krui Selatan|211
3359|Pesisir Tengah|211
3360|Way Krui|211
3361|Batu Ketulis|210
3362|Belalau|210
3363|Sumber Jaya|210
3364|Gedung Surian|210
3365|Kebun Tebu|210
3366|Balik Bukit|210
3367|Negeri Besar|212
3368|Negeri Agung|212
3369|Negara Batin|212
3370|Gunung Labuhan|212
3371|Way Tuba|212
3372|Buay Bahuga|212
3373|Rebang Tangkas|212
3374|Bumi Agung|212
3375|Banjit|212
3376|Kasui|212
3377|Blambangan Umpu|212
3378|Bahuga|212
3379|Pakuan Ratu|212
3380|Baradatu|212
3381|Simpang Pematang|213
3382|Panca Jaya|213
3383|Mesuji Timur|213
3384|Mesuji|213
3385|Rawa Jitu Utara|213
3386|Tulang Bawang Tengah|214
3387|Pagar Dewa|214
3388|Tulang Bawang Udik|214
3389|Way Serdang|213
3390|Gunung Agung|214
3391|Gunung Terang|214
3392|Banjar Agung|215
3393|Banjar Margo|215
3394|Banjar Baru|215
3395|Meraksa Aji|215
3396|Gedung Aji|215
3397|Menggala Timur|215
3398|Menggala|215
3399|Tanjung Raya|213
3400|Rawajitu Selatan|215
3401|Dente Teladas|215
3402|Gedung Meneng|215
3403|Rawajitu Timur|215
3404|Rawa Pitu|215
3405|Penawar Tama|215
3406|Penawar Aji|215
3407|Gedung Aji Baru|215
3408|Tumijajar|214
3409|Abung Timur|216
3410|Abung Pekurun|216
3411|Abung Tengah|216
3412|Abung Selatan|216
3413|Blambangan Pagar|216
3414|Abung Surakarta|216
3415|Abung Semuli|216
3416|Muara Sungkai|216
3417|Abung Barat|216
3418|Abung Kunang|216
3419|Sungkai Barat|216
3420|Tanjung Raja|216
3421|Bukit Kemuning|216
3422|Abung Tinggi|216
3423|Hulu Sungkai|216
3424|Bunga Mayang|216
3425|Sungkai Tengah|216
3426|Sungkai Utara|216
3427|Sungkai Jaya|216
3428|Sungkai Selatan|216
3429|Kotabumi|216
3430|Kotabumi Selatan|216
3431|Kotabumi Utara|216
3432|Way Jepara|217
3433|Pekalongan|217
3434|Bandar Sribawono|217
3435|Lambu Kibang|214
3436|Gunung Pelindung|217
3437|Way Kenanga|214
3438|Pasir Sakti|217
3439|Margatiga|217
3440|Sekampung Udik|217
3441|Jabung|217
3442|Marga Sekampung|217
3443|Sekampung|217
3444|Batanghari|217
3445|Melinting|217
3446|Waway Karya|217
3447|Labuhan Ratu|217
3448|Way Bungur (Purbolinggo Utara)|217
3449|Batanghari Nuban|217
3450|Raman Utara|217
3451|Metro Kibang|217
3452|Mataram Baru|217
3453|Labuhan Maringgai|217
3454|Braja Slebah|217
3455|Sukadana|217
3456|Purbolinggo|217
3457|Bumi Agung|217
3458|Way Seputih|207
3459|Pubian|207
3460|Selagai Lingga|207
3461|Padang Ratu|207
3462|Kalirejo|207
3463|Sendang Agung|207
3464|Bangunrejo|207
3465|Trimurjo|207
3466|Bandar Mataram|207
3467|Bumi Nabung|207
3468|Terusan Nunyai|207
3469|Seputih Agung|207
3470|Seputih Mataram|207
3471|Terbanggi Besar|207
3472|Bekri|207
3473|Gunung Sugih|207
3474|Bumi Ratu Nuban|207
3475|Anak Tuha|207
3476|Bandar Surabaya|207
3477|Seputih Surabaya|207
3478|Rumbia|207
3479|Putra Rumbia|207
3480|Seputih Banyak|207
3481|Seputih Raman|207
3482|Kota Gajah|207
3483|Punggur|207
3484|Metro Barat|218
3485|Metro Timur|218
3486|Metro Selatan|218
3487|Metro Utara|218
3488|Metro Pusat|218
3489|Wasile Selatan|219
3490|Wasile Timur|219
3491|Wasile|219
3492|Wasile Utara|219
3493|Wasile Tengah|219
3494|Maba Tengah|219
3495|Maba Utara|219
3496|Maba|219
3497|Kota Maba|219
3498|Maba Selatan|219
3499|Patani|220
3500|Pulau Gebe|220
3501|Patani Utara|220
3502|Patani Barat|220
3503|Weda Tengah|220
3504|Weda Utara|220
3505|Weda|220
3506|Weda Selatan|220
3507|Oba|221
3508|Oba Selatan|221
3509|Oba Tengah|221
3510|Oba Utara|221
3511|Tidore Selatan|221
3512|Tidore Timur (Pulau Tidore)|221
3513|Tidore (Pulau Tidore)|221
3514|Tidore Utara|221
3515|Sanana Utara|222
3516|Sulabesi Timur|222
3517|Sulabesi Tengah|222
3518|Sulabesi Selatan|222
3519|Sanana|222
3520|Sulabesi Barat|222
3521|Taliabu Utara|506
3522|Taliabu Barat|506
3523|Taliabu Selatan|506
3524|Taliabu Barat Laut|506
3525|Mangoli Tengah|222
3526|Mangoli Timur|222
3527|Mangoli Utara Timur|222
3528|Mangoli Selatan|222
3529|Taliabu Timur Selatan|506
3530|Taliabu Timur|506
3531|Lede|506
3532|Mangoli Utara|222
3533|Obi Timur|223
3534|Obi Selatan|223
3535|Obi Utara|223
3536|Obi Barat|223
3537|Obi|223
3538|Mangoli Barat|222
3539|Mandioli Utara|223
3540|Mandioli Selatan|223
3541|Bacan Barat Utara|223
3542|Bacan Timur Selatan|223
3543|Bacan Barat|223
3544|Bacan Timur Tengah|223
3545|Bacan Timur|223
3546|Bacan Selatan|223
3547|Kasiruta Timur|223
3548|Bacan|223
3549|Kepulauan Botanglomang|223
3550|Kasiruta Barat|223
3551|Gane Timur|223
3552|Gane Timur Tengah|223
3553|Gane Timur Selatan|223
3554|Kepulauan Joronga|223
3555|Gane Barat Selatan|223
3556|Gane Barat Utara|223
